property_url,mls,mls_id,status,text,style,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,lot_sqft,price_per_sqft,latitude,longitude,neighborhoods,county,fips_code,stories,hoa_fee,parking_garage,agent,broker,broker_phone,nearby_schools,primary_photo,alt_photos
https://www.realtor.com/realestateandhomes-detail/M9438945389?listing_status=rental,CCRN,e3f72fe3-21dc-45db-a745-e3a3c10025c1,FOR_RENT,"Welcome to 735 E 147th, where luxury living meets the vibrant beat of the South Bronx. This isn't just a place to live; it's the hottest new spot, redefining what contemporary living is all about. Step inside, and you're hit with the vibe - modern aesthetics, sunlit spaces, and clever design. Picture your own private terrace, kitchens loaded with top-notch appliances, and every unit having heating, cooling, elegant lighting, and plenty of closet space.Distinctive Living:Modern Aesthetics: Concrete ceilings set the stage for contemporary living.Sunlit Interiors: Big windows make every space bright and welcoming.Smart Design: Condo-style finishes and clever layouts maximize style and functionality.Abundance of Closet Space: Enough storage for all your needs.Elevated Amenities:Entertainment Hub: A room designed for unwinding and socializing.Recreation Spaces: Enjoy a dedicated playroom and a game room for leisure and entertainment.Fitness Oasis: A gym to meet your health goals.Convenience: An on-site laundry room for practicality.Secure Parking: Covered parking for security.Panoramic Views: A rooftop sun deck with breathtaking skyline views.Effortless Access: Elevator service for your convenience.Additional Features:Wraparound Terraces: Select units feature expansive wraparound terraces for an outdoor oasis.City Skyline Views: Many units boast unobstructed views of the city skyline, providing a spectacular backdrop to your urban lifestyle.Local Highlights:Transit Access: Quick access to the 2, 5, and 6 trains.Green Oasis: Enjoy St. Mary's Park, a serene escape.Culinary Delights: Discover hotspots like Pio Pio and Jalisco Tacos, and more. Secure your spot - It's not just a residence; it's the hottest address in the South Bronx.Apply Online Simple and Easy: Ready to make this your new home? Applying online is simple and easy, bringing you one step closer to the epitome of urban luxury.Photos are from model units and are digitally staged. Layouts and sizes may vary based on availability.",APARTMENT,733 E 147th St,# 7B,Bronx,NY,10455,2,1,,,1920,108,4200,2024-01-11,,,2956,,40.811798,-73.908958,"South Bronx, Mott Haven, West Bronx",Bronx,36005,,,,Levy Tewel,Corcoran Westside Columbus,(212) 957-4100,"New York City Geographic District # 7, AMERICAN DREAM CHARTER SCHOOL, NEW VISIONS CHARTER HIGH SCHOOL FOR HUMANITIES II, HEKETI COMMUNITY CHARTER SCHOOL",http://ap.rdcpix.com/b1229d132f221fe33168203ac349e0d8l-m1945206902od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/b1229d132f221fe33168203ac349e0d8l-m1945206902od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1229d132f221fe33168203ac349e0d8l-m202288777od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1229d132f221fe33168203ac349e0d8l-m85262398od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1229d132f221fe33168203ac349e0d8l-m128997531od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1229d132f221fe33168203ac349e0d8l-m740711040od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1229d132f221fe33168203ac349e0d8l-m3614698301od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1229d132f221fe33168203ac349e0d8l-m1014124410od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1229d132f221fe33168203ac349e0d8l-m4056898515od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1229d132f221fe33168203ac349e0d8l-m3445937654od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1229d132f221fe33168203ac349e0d8l-m2753244497od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1229d132f221fe33168203ac349e0d8l-m3812590494od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1229d132f221fe33168203ac349e0d8l-m589089964od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1229d132f221fe33168203ac349e0d8l-m3898714282od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1229d132f221fe33168203ac349e0d8l-m503552475od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1229d132f221fe33168203ac349e0d8l-m3941711763od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1229d132f221fe33168203ac349e0d8l-m1906689819od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/b1229d132f221fe33168203ac349e0d8l-m620812836od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M9048865550?listing_status=rental,TRBO,1374542,FOR_RENT,"Walk to the train line 6 This unit screams convenience! Rent this 3 bedroom on the the second floor situated in Pelham Bay. Gleaming living area will surely provide a great space for relaxation Greatly sized bedrooms are just perfect for anybody looking for comfort Heat and hot water included Cancelled open house today April 10, 2024 Wednesday 5-6pm We will post later the new schedule. To apply, visit TurboTenant and search for Property ID 1374542",SINGLE_FAMILY,1657  Pilgrim Ave,Unit 2,Bronx,NY,10461,3,1,,1000,,109,2700,2024-01-10,,,,3,40.84536,-73.833855,"Pelham Bay, East Bronx, Tremont Terrace",Bronx,36005,,,,,,,"Icahn Charter School 4, Icahn Charter School 5, New York City Geographic District # 8, Icahn Charter School 3",http://ap.rdcpix.com/7cf3e12c85f274df49dd650848c9f7bdl-m3548697235od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/7cf3e12c85f274df49dd650848c9f7bdl-m3548697235od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7cf3e12c85f274df49dd650848c9f7bdl-m1070352121od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7cf3e12c85f274df49dd650848c9f7bdl-m1625363362od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7cf3e12c85f274df49dd650848c9f7bdl-m207260005od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7cf3e12c85f274df49dd650848c9f7bdl-m3297227453od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7cf3e12c85f274df49dd650848c9f7bdl-m2401377434od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7cf3e12c85f274df49dd650848c9f7bdl-m3656115346od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7cf3e12c85f274df49dd650848c9f7bdl-m886790022od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7cf3e12c85f274df49dd650848c9f7bdl-m539353545od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7cf3e12c85f274df49dd650848c9f7bdl-m212675757od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M9561407331?listing_status=rental,ZUMU,56292549,FOR_RENT,"Extension 3781 - 1 Bed / 1 Bath at 101 Bruckner Blvd Unit: 4E in Port Morris, Bronx. Pets Upon Approval. Nearby subway stations include: Brook Av (6).30 mins from Grand Central & 90 minutes from the Catskills! Parking, as well as full roof with grills & Manhattan skyline view. Gym, lounge, co-working, screening room, yoga studio, podcast studio and party room included. Full LG 24 washer & dryer, kitchen island, high-end Blomberg microwave & 18 dishwasher. Marble countertops, split unit A/C & 10-foot ceilings. Close to Alexander Ave Open street & so many cafes & restaurants! Pictures can be of a similar unit in the building",APARTMENT,101  Bruckner Blvd,Apt 4E,New York,NY,10454,1,1,,625,,97,2369,2024-01-22,,,,4,40.805408,-73.923683,"South Bronx, Mott Haven, West Bronx",Bronx,36005,,,,,,,"New York City Geographic District # 7, South Bronx Charter School-Inter Cultures And Arts, SOUTH BRONX CLASSICAL CHARTER SCHOOL II, Mott Haven Academy Charter School",http://ap.rdcpix.com/2b5a52cb1f512370317a773e2aa19b61l-m1808809783od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/2b5a52cb1f512370317a773e2aa19b61l-m1808809783od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2b5a52cb1f512370317a773e2aa19b61l-m3771801704od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2b5a52cb1f512370317a773e2aa19b61l-m2646015283od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2b5a52cb1f512370317a773e2aa19b61l-m739257954od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2b5a52cb1f512370317a773e2aa19b61l-m3171826975od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2b5a52cb1f512370317a773e2aa19b61l-m3688811156od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2b5a52cb1f512370317a773e2aa19b61l-m400245614od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2b5a52cb1f512370317a773e2aa19b61l-m3870912644od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M9968625893?listing_status=rental,STNY,11236341,FOR_RENT,CITYFHEPS with GAS ACCEPTED - Make this superb sunlit floor thru 2 Bedroom Apt your comfortable home in a 3 Family House with enough space to love where you live; Close to the 2 & 5 Subway at Prospect Avenue; Large Livingroom with French Glass Doors; 2 Bedrooms; a Lit Walk-in Closet; Separate Kitchen with Stainless Steel Appliances; ONLY Cats Allowed - must see - Call for an Appointment,TOWNHOMES,773  Dawson St,Unit 2ND,Bronx,NY,10455,2,1,,,,103,2900,2024-01-16,,,,,40.817585,-73.900185,"Longwood, West Bronx",Bronx,36005,1,0,,Patricia A Simmons,Pureoutlook Realty Llc,(212) 658-1391,"SOUTH BRONX EARLY COLLEGE ACADEMY CHARTER SCHOOL, Girls Preparatory Charter School Of The Bronx, New York City Geographic District # 8, Nyc Special Schools - District 75",http://ap.rdcpix.com/95b1ecf586b85e22b6cac478265988ecl-m3222833192od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/95b1ecf586b85e22b6cac478265988ecl-m3222833192od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/95b1ecf586b85e22b6cac478265988ecl-m1357218377od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/95b1ecf586b85e22b6cac478265988ecl-m398218023od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/95b1ecf586b85e22b6cac478265988ecl-m3566964149od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/95b1ecf586b85e22b6cac478265988ecl-m157216403od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/95b1ecf586b85e22b6cac478265988ecl-m1522789020od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/95b1ecf586b85e22b6cac478265988ecl-m2335567216od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/95b1ecf586b85e22b6cac478265988ecl-m2745372358od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/95b1ecf586b85e22b6cac478265988ecl-m1755346017od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/95b1ecf586b85e22b6cac478265988ecl-m2578014959od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M3854373523?listing_status=rental,STNY,11236560,FOR_RENT,CITYFHEPS with GAS ACCEPTED - Make this superb sunlit floor thru 3 Bedroom Apt your comfortable home in a 3 Family House with enough space to love where you live; Close to the 2 & 5 Subway at Prospect Avenue; Large Livingroom with French Glass Doors; 3 Bedrooms; a Lit Closets; Separate Kitchen with Stainless Steel Appliances; ONLY Cats Allowed - must see - Call for an Appointment,TOWNHOMES,773  Dawson St,Fl 3,Bronx,NY,10455,3,1,,,,103,3600,2024-01-16,,,,,40.817623,-73.900237,"Longwood, West Bronx",Bronx,36005,2,0,,Patricia A Simmons,Pureoutlook Realty Llc,(212) 658-1391,"SOUTH BRONX EARLY COLLEGE ACADEMY CHARTER SCHOOL, Girls Preparatory Charter School Of The Bronx, New York City Geographic District # 8, Nyc Special Schools - District 75",http://ap.rdcpix.com/f82306133c0a20a0633a50d97cb23335l-m3222833192od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/f82306133c0a20a0633a50d97cb23335l-m3222833192od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f82306133c0a20a0633a50d97cb23335l-m3305291454od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f82306133c0a20a0633a50d97cb23335l-m1298694814od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f82306133c0a20a0633a50d97cb23335l-m2717413960od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f82306133c0a20a0633a50d97cb23335l-m416255756od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f82306133c0a20a0633a50d97cb23335l-m3859984538od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f82306133c0a20a0633a50d97cb23335l-m1396962862od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f82306133c0a20a0633a50d97cb23335l-m1556230011od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f82306133c0a20a0633a50d97cb23335l-m4105666859od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f82306133c0a20a0633a50d97cb23335l-m4134229693od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f82306133c0a20a0633a50d97cb23335l-m4147942878od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/f82306133c0a20a0633a50d97cb23335l-m724594136od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M9289059756?listing_status=rental,LINY,H6284347,FOR_RENT,Updated 1 Bedroom...Newly Renovated Co-Op Apartment.,COOP,2  Fordham Hill Oval,Apt 2H,Bronx,NY,10468,1,1,,790,1950,108,2000,2024-01-11,,,,3,40.864281,-73.908379,"University Heights, West Bronx",Bronx,36005,2,,,Ady Encarnacion,New Concept Sheiks Realty Inc.,(718) 320-4700,"Inwood Academy For Leadership Charter School, Nyc Geog District #10 - Bronx",http://ap.rdcpix.com/bb8862a7f82f46d5982f7798fa7db3e8l-m427177874od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/bb8862a7f82f46d5982f7798fa7db3e8l-m427177874od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bb8862a7f82f46d5982f7798fa7db3e8l-m3067816328od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bb8862a7f82f46d5982f7798fa7db3e8l-m2817403530od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bb8862a7f82f46d5982f7798fa7db3e8l-m1409836188od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bb8862a7f82f46d5982f7798fa7db3e8l-m2189837743od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bb8862a7f82f46d5982f7798fa7db3e8l-m3780675579od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bb8862a7f82f46d5982f7798fa7db3e8l-m3670893489od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bb8862a7f82f46d5982f7798fa7db3e8l-m709585965od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bb8862a7f82f46d5982f7798fa7db3e8l-m488546054od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bb8862a7f82f46d5982f7798fa7db3e8l-m2255398227od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bb8862a7f82f46d5982f7798fa7db3e8l-m3615729114od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bb8862a7f82f46d5982f7798fa7db3e8l-m3512473964od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/bb8862a7f82f46d5982f7798fa7db3e8l-m1917267588od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M9289700997?listing_status=rental,BDNY,1031777834,FOR_RENT,"Massive 3 bedroom apartment features spacious living room, an open kitchen with stainless steel appliances and plenty of cabinet space, queen size bedrooms, updated windowed bathroom, hardwood floors and high ceilings.Contact us to see a virtual tour of the apartment.BOND New York Properties is a licensed real estate broker that proudly supports equal housing opportunity.",APARTMENT,2485  Elm Pl,Apt 1B,Bronx,NY,10458,3,1,,,1913,115,2895,2024-01-04,,,,,40.861378,-73.894196,"Fordham Heights, West Bronx",Bronx,36005,,,,Jazmin Samora,Bond New York- Upper Manhattan,(212) 645-8822,Nyc Geog District #10 - Bronx,http://ap.rdcpix.com/271d9b6fab64174c4d7ef590664f1cc5l-m2312914229od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/271d9b6fab64174c4d7ef590664f1cc5l-m2312914229od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/271d9b6fab64174c4d7ef590664f1cc5l-m2884772899od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/271d9b6fab64174c4d7ef590664f1cc5l-m2771484720od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/271d9b6fab64174c4d7ef590664f1cc5l-m2140029046od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/271d9b6fab64174c4d7ef590664f1cc5l-m1463998237od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/271d9b6fab64174c4d7ef590664f1cc5l-m1791487156od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M9347911871?listing_status=rental,STNY,11251656,FOR_RENT,"Convenience is key at 450 East 138th Street. With easy access to public transportation, shopping, dining, and entertainment options, everything you need is right at your doorstep. This clean walk-up studio apartment features a sun-filled unit with one bathroom. The well-maintained kitchen offers both functionality and comfort, it contains a modern gas range and a refrigerator. Heat and hot water are included, with flexible leasing options available. We invite you to come and see this inviting space for yourself.",SINGLE_FAMILY,450 E 138th St,Apt 2,Bronx,NY,10454,0,1,,400,1931,63,2100,2024-02-25,,,,5,40.808277,-73.921326,"South Bronx, Mott Haven, West Bronx",Bronx,36005,3,0,,Patrice Footes,Coldwell Banker Realty,(914) 997-0097,"New York City Geographic District # 7, New York City Montessori Charter School, Mott Haven Academy Charter School",http://ap.rdcpix.com/427a103ff93d2f88cd28a09f6771e5e5l-m2705381011od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/427a103ff93d2f88cd28a09f6771e5e5l-m2705381011od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/427a103ff93d2f88cd28a09f6771e5e5l-m3479680314od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/427a103ff93d2f88cd28a09f6771e5e5l-m4172570739od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/427a103ff93d2f88cd28a09f6771e5e5l-m891866455od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/427a103ff93d2f88cd28a09f6771e5e5l-m3399169598od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M3143411336?listing_status=rental,LINY,H6281948,FOR_RENT,"Welcome Home ! This Newly renovated unit is calling for you. This unit is located on the second floor of a private house. This spacious unit has large face front windows bringing in a ray of natural sun light. Your future home offer led lights with a modern bathroom along with brand new stainless steel appliances in the kitchen. No need to go to a laundromat when you have brand new LG Washer & Dryer for common use in the basement. You have your own private balcony for your convenience. Tenant's are responsible for all utilities. 3 months rent due at lease signing. The landlord is requesting 1 month's rent, 1 month's security, and 1 month's broker fee. Landlord is requiring credit and background checks for applicants 18 and older occupying the property.",MULTI_FAMILY,3940  Hill Ave,Unit 2,Bronx,NY,10466,3,1,,1250,1910,129,3606,2023-12-21,750000,2021-06-22,,3,40.88996,-73.838438,"East Bronx, Edenwald",Bronx,36005,,0,,Valine Richardson,Keller Williams Realty NYC Grp,(914) 713-3270,"Nyc Geog District #11 - Bronx, Bronx Charter School For Better Learning",http://ap.rdcpix.com/7816d03d13cf5fa2f2a3e49bf1685a6el-m37457033od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/7816d03d13cf5fa2f2a3e49bf1685a6el-m37457033od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7816d03d13cf5fa2f2a3e49bf1685a6el-m1010464327od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7816d03d13cf5fa2f2a3e49bf1685a6el-m3800239883od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7816d03d13cf5fa2f2a3e49bf1685a6el-m2241650049od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7816d03d13cf5fa2f2a3e49bf1685a6el-m3561346510od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7816d03d13cf5fa2f2a3e49bf1685a6el-m3674794803od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7816d03d13cf5fa2f2a3e49bf1685a6el-m3721939764od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7816d03d13cf5fa2f2a3e49bf1685a6el-m904450180od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7816d03d13cf5fa2f2a3e49bf1685a6el-m1114152638od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7816d03d13cf5fa2f2a3e49bf1685a6el-m2092056856od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7816d03d13cf5fa2f2a3e49bf1685a6el-m1317026222od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7816d03d13cf5fa2f2a3e49bf1685a6el-m1366526654od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7816d03d13cf5fa2f2a3e49bf1685a6el-m1146458022od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7816d03d13cf5fa2f2a3e49bf1685a6el-m1507583411od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7816d03d13cf5fa2f2a3e49bf1685a6el-m1861256543od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/7816d03d13cf5fa2f2a3e49bf1685a6el-m1698795972od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M4119887921?listing_status=rental,RPNY,CHIN22836781,FOR_RENT,"<span>Gorgeous, recently renovated, 2 1/2 bedroom or 1 office, in Riverdale, near main strip and shopping center. A Multi-family home on the second floor with hardwood floors throughout this lovely apartment, with a large tiled eat-in size kitchen, spacious living area and tons of closets, has its own washer/dryer. Pets allowed but need approval and monthly pet fee/pet deposit. Two bedrooms with hardwood floors and sunny, good size. Last bedroom slightly smaller, perfect for office space or child's room. Location, location location. Nearby city and express busses, shuttle to Riverdale Metro station and all stores and banks. Dunkin donuts and key foods as well as banks, pizza and spas.</span>",CONDOS,446 W 259th St,Unit 2FL,Bronx,NY,10471,3,1,,1100,1910,114,3000,2024-01-05,,,,3,40.906587,-73.903608,"Riverdale, West Bronx, North Riverdale",Bronx,36005,2,,,Chintan Trivedi,CHIN - Re/Max in The City,(929) 222-4200,"Amber Charter School Kingsbridge, Nyc Geog District #10 - Bronx, International Leadership Charter School",http://ap.rdcpix.com/3b24fa49f213b084496c765d2eafa185l-m1861641724od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/3b24fa49f213b084496c765d2eafa185l-m1861641724od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/3b24fa49f213b084496c765d2eafa185l-m4242434290od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/3b24fa49f213b084496c765d2eafa185l-m432191299od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/3b24fa49f213b084496c765d2eafa185l-m2844999568od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/3b24fa49f213b084496c765d2eafa185l-m3946174135od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/3b24fa49f213b084496c765d2eafa185l-m3426256082od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/3b24fa49f213b084496c765d2eafa185l-m125708961od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/3b24fa49f213b084496c765d2eafa185l-m4292793255od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/3b24fa49f213b084496c765d2eafa185l-m914625782od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M9728397933?listing_status=rental,BDNY,128615759,FOR_RENT,AMAZING 2BR/1BA APARTMENT FEATURING GYM ROOF DECK!!!The Apartment:- Oversized loft like windows- 11 foot ceilings- Hardwood floors- Dishwasher- Washer/Dryer in building- Stainless steel appliances- Central Air- GYM AND ROOF DECKDONT MISS OUT ON THIS AMAZING DEAL,APARTMENT,417 E 135th St,Apt 3C,Bronx,NY,10454,2,1,,803,,114,2245,2024-01-05,,,,3,40.807114,-73.923355,"Mott Haven, South Bronx, West Bronx",Bronx,36005,,,,Joe Mor,Avenues - Headquarters,(212) 213-9105,"New York City Geographic District # 7, FAMILY LIFE ACADEMY CHARTER SCHOOL II, SOUTH BRONX CLASSICAL CHARTER SCHOOL II, Mott Haven Academy Charter School",http://ap.rdcpix.com/16a9988d00a37102cbd981b4ffd2df51l-m1305965321od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/16a9988d00a37102cbd981b4ffd2df51l-m1305965321od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/16a9988d00a37102cbd981b4ffd2df51l-m12070315od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/16a9988d00a37102cbd981b4ffd2df51l-m813917534od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/16a9988d00a37102cbd981b4ffd2df51l-m1613576719od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/16a9988d00a37102cbd981b4ffd2df51l-m1421631237od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/16a9988d00a37102cbd981b4ffd2df51l-m2512298306od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/16a9988d00a37102cbd981b4ffd2df51l-m2958380206od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/M9044887123?listing_status=rental,TENY,8192764,FOR_RENT,"Spacious Studio apartment in the Bedford park area. Building has live in super, elevator, and laundry area.<br><br><br>",CONDOS,2929  Bainbridge Ave,Apt 5G,Bronx,NY,10458,1,1,,,1955,114,2100,2024-01-05,,,13810,,40.869778,-73.886147,"Bedford Park, West Bronx",Bronx,36005,6,,,Louis Pulice,Brown Harris Stevens,(646) 921-1219,"Nyc Geog District #10 - Bronx, Nyc Special Schools - District 75",http://ap.rdcpix.com/d0a0f0b53beef4f6c2ab7f7dc39fc1eal-m3475860670od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/d0a0f0b53beef4f6c2ab7f7dc39fc1eal-m3475860670od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d0a0f0b53beef4f6c2ab7f7dc39fc1eal-m226054057od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d0a0f0b53beef4f6c2ab7f7dc39fc1eal-m795441384od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d0a0f0b53beef4f6c2ab7f7dc39fc1eal-m2930712845od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d0a0f0b53beef4f6c2ab7f7dc39fc1eal-m2598178020od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/d0a0f0b53beef4f6c2ab7f7dc39fc1eal-m3518044958od-w480_h360_x2.webp?w=1080&q=75"
